#filename,amp,shutter,mjd,chip,axis1,axis2,exptime,xc,yc,back,backrms,f2,f2err,f3,f3err,f8,f8err,f10,f10err,f12,f12err,f15,f15err,f20,f20err,f25,f25err,f30,f30err,f50,f50err,f60,f60err,m2,m2err,m3,m3err,m8,m8err,m10,m10err,m12,m12err,m15,m15err,m20,m20err,m25,m25err,m30,m30err,m50,m50err,m60,m60err
ibll41stq,A,B,55622.561258,1,512,513,17.6,247.58528508,258.436565315,0.341565,3.16893,212939.395424,461.643835641,254988.027621,505.137271622,312943.214453,561.919374494,320079.693961,569.623193867,327415.635437,577.701060792,337281.105406,588.121796829,352336.426008,608.194033289,361674.831729,622.06619627,367038.94857,637.618184997,375219.893563,696.413755832,376906.506626,731.422252673,12.7572416278,0.00235375286643,12.5615821955,0.00215079719984,12.3392178216,0.00194947785001,12.3147363617,0.00193214350441,12.2901331323,0.00191563863731,12.2579016381,0.00189315032648,12.2104878078,0.0018741072827,12.1820859493,0.00186736042998,12.1661012892,0.00188607248944,12.1421670297,0.0020150755002,12.1372975824,0.00210690217804
ibll41tbq,A,B,55622.5776932,1,512,513,17.6,250.207406896,260.810260786,0.32719,3.15923,209597.58259,458.01575975,254995.803139,505.15013286,312059.764329,561.207111294,319289.252394,569.043576662,326301.291542,576.898622617,335748.369837,587.035089019,350448.307392,607.069737657,359703.599209,621.084950832,365209.814812,637.104287014,372870.776151,697.068339416,374433.738307,732.940631419,12.7744159961,0.00237248781315,12.5615490879,0.00215078637568,12.3422872291,0.00195251881332,12.3174209196,0.00193495586385,12.2938346876,0.00191951074302,12.2628468878,0.00189827875101,12.2163217527,0.00188072135111,12.188019711,0.0018746321488,12.1715255684,0.00189399106036,12.1489858027,0.00202967661858,12.1444442348,0.00212521886284
ibll42txq,C,A,55622.627728,2,512,513,17.6,258.508938344,261.724924544,0.143072,2.48405,223127.07116,472.610342376,268789.218474,518.673966028,315006.393167,564.572250596,321408.072184,572.053044925,328331.902622,580.290122971,338380.709798,591.456231082,351719.958617,612.426660683,360727.634197,627.970167268,365445.205959,646.509653587,372391.293978,719.935166937,373985.835431,764.266930017,12.7065010076,0.00229964497831,12.5043520582,0.00209504059766,12.3320832494,0.00194585286447,12.3102397198,0.00193236587574,12.2870989612,0.00191885400559,12.2543676768,0.00189769691798,12.2123891361,0.00189045747679,12.1849331358,0.00189003321612,12.170825997,0.00192071347347,12.1503828716,0.00209895779892,12.1457437851,0.00221870597041
ibll42ueq,C,A,55622.6414317,2,512,513,17.6,261.000924973,264.427503437,0.0803827,2.46741,221926.524486,471.50991453,266671.50271,516.784846647,314272.374074,566.209832394,320999.564691,575.218601962,327923.027093,584.932241889,337961.881114,597.762960383,351561.739068,625.355291397,360998.679009,646.443718386,365900.353096,674.382852147,372925.603936,787.30393607,374506.79415,854.443858217,12.7123586398,0.00230670180318,12.512940149,0.00210398674888,12.3346161538,0.00195605489296,12.3116205609,0.00194553172292,12.2884518837,0.00193661585967,12.2557123727,0.00192030901221,12.2128776592,0.00193123472898,12.1841176378,0.001944173167,12.1694745981,0.00200102966936,12.1488261652,0.00229208151537,12.1442324173,0.00247704370483
ibll51j8q,A,B,55660.7246975,1,512,513,17.6,259.432700363,253.035768675,0.260356,3.10315,213207.113711,461.972542916,256662.637553,506.827538962,312701.370236,562.214938788,319596.311105,569.986165221,326784.694332,578.272682602,336618.571641,589.052535706,351361.471826,610.338546694,360649.628737,625.386307161,365727.034615,642.898352436,373107.240963,710.84820949,374876.992151,751.825790959,12.7558774422,0.0023524711775,12.5544750373,0.00214391414464,12.3400572088,0.0019520117823,12.3163772748,0.00193629888105,12.2922274015,0.00192123640547,12.2600364874,0.0018998783546,12.2134963254,0.00188593404024,12.1851679459,0.00188266355926,12.1699890079,0.0019085128393,12.1482974756,0.00206848813508,12.1431597028,0.00217740026284
ibll51jmq,A,B,55660.7384012,1,512,513,17.6,262.031510985,255.457046446,0.312512,3.1652,201764.333781,449.39172261,255679.107376,505.83366233,315705.497513,564.55547347,323067.701209,572.522807796,329714.681167,580.089473848,338905.980678,590.039594081,353778.835422,610.440408535,363570.841986,625.081841037,369120.54872,641.523598052,377706.43588,703.969489267,379637.76489,741.192065151,12.8157706752,0.00241819049034,12.558643566,0.00214794088116,12.3296763083,0.0019414862344,12.3046478159,0.00192401781453,12.2825359562,0.00191014588591,12.2526835873,0.00189021741668,12.2060520496,0.00187336009164,12.1764090546,0.00186662756316,12.1599611126,0.00188692331766,12.134995707,0.00202352833284,12.12945815,0.00211968434007
ibll52y6q,C,A,55658.8757042,2,512,513,17.6,259.151871157,253.328422912,0.230565,2.47455,210263.458806,458.709628043,260551.155013,510.590069495,314619.067897,563.059581886,321861.538997,570.647124181,328224.770758,577.635764721,337814.307017,587.551228099,351526.069062,605.50183684,360842.86039,618.543518356,365611.903388,632.140265633,372467.23845,683.287839723,373961.202735,714.086024875,12.770972159,0.00236855726618,12.5381491627,0.00212759616599,12.3334190694,0.00194302841255,12.3087089607,0.00192490095167,12.2874532853,0.00191070024456,12.2561865727,0.00188832845471,12.2129878253,0.00187011263776,12.1845863775,0.00186106688422,12.1703308525,0.00187716723673,12.150161472,0.00199170700402,12.1458152998,0.00207316478698
ibll52ykq,C,A,55658.9215723,2,512,513,17.6,261.742365518,256.048422685,0.204229,2.47324,223319.043748,472.744042292,268972.569743,518.787485892,315264.128147,563.870819016,321660.080652,570.83905351,328583.110063,578.469530694,338805.020581,589.093730681,352262.733436,607.495934866,361376.099059,620.928055877,366285.763994,635.657190031,373258.718323,691.51090182,374949.238794,725.290587126,12.7055672707,0.00229831812864,12.503611689,0.00209407068524,12.3311952745,0.00194184651392,12.3093887533,0.00192675435242,12.2862685797,0.00191137143158,12.2530070763,0.00188774966293,12.2107149177,0.00187234775036,12.1829831058,0.00186548471806,12.1683315701,0.00188413823047,12.1478567684,0.00201140214348,12.1429504789,0.00210014559031
ibll61a8q,A,A,55690.0340729,1,512,513,17.6,258.770018951,251.578233545,0.26859,3.14199,206919.276118,455.115835719,255900.450164,506.074696036,314682.999485,563.969293803,321941.593115,572.031719594,328627.829837,579.852697494,337812.077662,590.049421719,352450.517175,611.199883509,361664.335719,626.154629091,366921.057466,643.761845269,374807.36235,711.881127726,376505.881001,752.68778709,12.7883792935,0.00238798082088,12.5577040449,0.00214710563086,12.3331984668,0.00194577229556,12.3084389475,0.00192909164657,12.2861208224,0.00191568095125,12.2561937379,0.00189636990363,12.2101362891,0.00188275993704,12.1821174585,0.00187968791408,12.1664500784,0.00190485724705,12.1433613866,0.00206209754133,12.1384522589,0.00217046577937
ibll61ayq,A,A,55690.0505081,1,512,513,17.6,261.182141691,254.403563412,0.187904,3.13733,210502.721978,459.11911642,257495.168609,507.723162454,312929.422372,563.499493977,320032.712053,572.034735962,326866.042914,580.707432302,336217.850973,591.871830787,350732.316218,616.0328113,360098.220671,633.654903506,365361.327249,655.805284443,372857.48691,743.393007959,374579.820048,795.899990868,12.7697373795,0.00236797709793,12.5509589576,0.00214075875852,12.3392656734,0.00195504595245,12.3148957398,0.00194060822361,12.2919571559,0.00192884538764,12.2613297497,0.00191124666589,12.2154422113,0.00190694382097,12.186829231,0.00191047633464,12.1710752289,0.00194877712614,12.1490244994,0.0021646388153,12.1440207278,0.00230687445996
ibll62joq,C,A,55689.8856933,2,512,513,17.6,257.966793765,252.611119753,0.270935,2.36371,221412.23186,470.672013491,267987.252715,517.79065764,314441.884029,562.459316585,320754.248853,568.992143579,327758.486637,576.259779875,338141.051018,586.529419378,351674.057798,603.046681611,360987.448909,615.024258034,365748.343344,626.680651331,372710.690526,669.070964508,374610.099212,694.644715551,12.7148776453,0.00230795110439,12.5075963282,0.00209773155739,12.3340306951,0.00194205069691,12.3124506247,0.00192594415348,12.2889968053,0.00190886054372,12.255136924,0.00188322295888,12.2125308381,0.0018617460336,12.1841514138,0.00184973698938,12.1699257504,0.00186026046469,12.1494520448,0.00194899251519,12.1439329659,0.00201322860559
ibll62k2q,C,A,55689.899397,2,512,513,17.6,260.448113855,255.04934302,0.188705,2.36341,218716.404226,467.847068488,265612.803043,515.535913695,314518.613743,563.160916615,321255.304861,570.409665518,327765.825166,577.65641583,337595.717306,587.924319407,351181.907047,606.32452834,360541.58904,619.859683617,365191.48503,634.19115409,371972.944935,689.03554793,373580.82361,722.224731778,12.7281782762,0.00232237524229,12.517259157,0.00210726792943,12.3337657875,0.00194399879833,12.3107558999,0.00192773088718,12.2889724959,0.00191344405827,12.2568893481,0.00189075098071,12.2140513373,0.00187448876838,12.1854932483,0.00186658537866,12.1715800626,0.0018854254938,12.1516032869,0.00201112985386,12.1469202315,0.0020989283757
ibll71akq,A,B,55725.0704276,1,512,513,17.6,257.960011185,251.482284302,0.317166,3.16254,215449.432067,464.365588066,256914.27246,507.050529802,313581.352464,562.633832502,320421.453235,570.149661112,327754.155308,578.315639236,337701.346882,588.908944771,352314.732566,609.025010891,361785.098942,623.349333881,367254.168707,639.606765276,375059.605328,700.920235195,376383.01987,737.396502427,12.7445182855,0.00234004663706,12.5534110909,0.00214275662826,12.3370060973,0.00194798430183,12.3135777051,0.00193186654895,12.2890111534,0.00191569589386,12.2565496876,0.00189332511475,12.210554659,0.00187678343596,12.1817549812,0.00187064191912,12.1654648341,0.00189084597053,12.1426309388,0.00202898176328,12.1388066134,0.0021270656231
ibll71blq,A,B,55725.0868628,1,512,513,17.6,260.515743745,253.885245424,0.253397,3.16677,213015.362986,461.780061979,255259.214606,505.454921097,310159.199406,560.148731936,317130.715761,568.126114644,324375.394928,576.621236614,334137.553136,587.524657558,348879.386512,609.447005102,358267.549832,625.087331639,363627.292859,643.705204477,371390.344948,715.754500107,372894.232269,758.821864415,12.7568543532,0.00235360776923,12.5604280979,0.00214986326226,12.3489200021,0.00196077846289,12.3247859002,0.00194498511817,12.3002619097,0.00192997892682,12.2680684496,0.00190902074527,12.2211933946,0.00189657698053,12.1923629855,0.00189427514794,12.1762404877,0.00192194247853,12.1533051466,0.00209239327661,12.1489175046,0.00220934738835
ibll72mmq,C,B,55726.9334487,2,512,513,17.6,256.265146252,252.37319966,0.199662,2.47216,224428.945154,473.91991141,267737.23026,517.598654882,313670.734108,562.502382691,320117.378344,569.55755658,326931.103693,577.141270097,336700.536569,587.440433678,350046.99323,605.937885335,359494.080686,619.788551449,364389.426985,634.740351802,371138.628746,691.447341871,372738.741987,725.783914722,12.700184499,0.00229264031635,12.5086097538,0.00209891190351,12.3366966687,0.00194697423278,12.3146085408,0.00193169343813,12.291741068,0.00191661873057,12.2597721483,0.00189421758974,12.2175657906,0.00187936698452,12.18865231,0.00187180948578,12.1739672517,0.00189121184347,12.1540412725,0.00202270612899,12.1493703318,0.00211403727988
ibll72n0q,C,B,55726.9471524,2,512,513,17.6,258.806852319,254.872489862,0.197796,2.38792,221139.726166,470.426122091,266197.965906,516.099773382,314231.193851,562.856426382,321008.166545,570.117023976,327723.646987,577.511916277,337588.13272,587.773452536,351111.499212,605.980624395,360460.749313,619.391810675,365267.628876,633.636267284,371894.395706,687.405090007,373530.948579,720.027853591,12.7162147508,0.00230958792257,12.5148698381,0.00210493540796,12.334758431,0.00194472488436,12.3115914667,0.00192822525231,12.2891122217,0.00191321161371,12.256913741,0.00189030826491,12.2142690365,0.00187380124371,12.1857367166,0.00186559477039,12.171353706,0.00188338314432,12.1518325851,0.00200679471064,12.1470651927,0.00209282321483
ibll81oiq,A,A,55761.5112501,1,512,513,17.6,258.755763537,257.844491836,0.206393,3.14126,206870.110275,455.121322931,255509.971727,505.742305961,313018.528715,563.261450574,320379.94032,571.850197266,327099.4128,580.215918449,336429.614403,591.125808672,351368.852581,614.735458351,360606.809271,631.515008657,365810.184657,652.307101598,373565.761198,734.427297986,375076.546514,783.488370729,12.7886373046,0.00238857715912,12.5593620348,0.0021489745307,12.3389565551,0.00195366376361,12.3137183792,0.00193787962677,12.2911822583,0.00192583782792,12.260646125,0.00190763613843,12.2134735185,0.00189948050952,12.1852968616,0.00190133915188,12.1697421879,0.00193600356116,12.1469640082,0.00213447751439,12.142581898,0.00226789259954
ibll81oxq,A,B,55761.5543634,1,512,513,17.6,261.096721305,260.39103669,0.208284,3.15018,213734.110303,462.600030068,256049.811298,506.275111786,313307.792156,563.50921236,320357.634688,571.816904779,327465.847565,580.512048234,337225.918187,591.772858854,352031.709286,615.223098474,361547.258998,632.187330873,367003.661528,653.112626314,374922.721754,735.082423486,376511.135176,784.041389002,12.7531970752,0.00234985820435,12.5570705193,0.00214670296408,12.3379536791,0.0019527185955,12.3137939734,0.001937901727,12.2899666376,0.00192466461909,12.258079305,0.00190521474836,12.2114272087,0.00189740781979,12.1824689861,0.00189841235979,12.1662056767,0.00193209074655,12.1430272667,0.00212864929457,12.1384371075,0.00226084611187
ibll82nwq,C,A,55759.9132294,2,512,513,17.6,258.352258146,259.701509858,0.154494,2.43115,218080.943592,467.214520971,263781.769626,513.799800155,312915.177859,562.361643498,319952.202813,570.231381243,326522.701785,577.951072563,336311.975443,588.66523688,349915.673038,608.902434223,359038.58939,623.744780624,363654.833699,640.749141061,370579.301351,707.721650709,372212.243154,748.218387531,12.7313373755,0.00232599326224,12.5247697259,0.00211474979419,12.3393150971,0.00195118702941,12.3151689081,0.00193497717838,12.2930982161,0.00192170858581,12.2610258395,0.0019003600655,12.2179731811,0.0018892705408,12.1900288471,0.00188614741795,12.1761582581,0.0019129715268,12.155678774,0.00207343851471,12.1509050339,0.00218246637042
ibll82oaq,C,A,55759.9269331,2,512,513,17.6,260.79203002,262.074583539,0.216904,2.47488,205799.537088,453.827000976,256909.352232,507.019488736,313435.711424,562.12655786,320835.106675,569.930127159,327217.296086,577.023436481,336829.913075,587.061316802,350430.396453,605.286187789,359792.66529,618.666037488,364584.685163,632.81266871,371408.835785,686.32347694,372949.507023,718.622474664,12.7942706856,0.00239417435982,12.5534318843,0.00214266648582,12.3375104784,0.00194713231972,12.3121769597,0.00192863289018,12.2907910406,0.0019145514387,12.2593550365,0.00189226801691,12.2163772446,0.00187529170053,12.1877509055,0.00186686884336,12.1733856155,0.00188445851507,12.1532510911,0.00200625652144,12.148756576,0.00209199477691
ibll91dpq,A,A,55795.5218532,1,512,513,17.6,251.358052992,251.294372545,0.298536,3.15746,212291.245739,460.962287002,257108.829554,507.251233466,313383.999173,562.586658172,320393.005119,570.322376018,327409.640123,578.298430636,336855.354302,588.565701463,351464.258695,609.067064095,360525.489313,623.380484397,365953.600765,640.175810207,373408.602746,703.756910756,374828.879252,741.832021476,12.7605514557,0.00235745356929,12.5525891913,0.00214198269709,12.3376896235,0.00194904761056,12.3136741047,0.00193262335241,12.2901530134,0.00191765461123,12.2592730324,0.00189697380171,12.2131787518,0.0018814547856,12.1855417321,0.00187727140513,12.1693166078,0.00189925410131,12.1474208716,0.0020462005224,12.1432990586,0.00214873258252
ibll91e5q,A,A,55795.5382884,1,512,513,17.6,254.090814749,253.603586646,0.302925,3.1285,192591.463023,439.067829718,250399.553511,500.588303481,313151.838586,562.296519388,320681.657721,570.446368634,327160.41815,577.899538582,336392.142124,587.926738282,351160.73273,608.334069239,360606.719909,622.765247975,365663.022706,638.912856817,372982.632247,700.83355828,374434.30166,737.984258137,12.8662890888,0.00247516652734,12.5812977942,0.00217048598317,12.3384942548,0.00194948665752,12.3126963696,0.00193130354517,12.290979783,0.00191779168332,12.2607670634,0.0018975236928,12.2141168032,0.00188081478768,12.1852971307,0.00187499620056,12.1701790571,0.00189701349486,12.1486601456,0.00204002794887,12.1444426013,0.00213984003471
ibll92epq,C,B,55795.5986936,2,512,513,17.6,251.173198862,252.554761928,0.0838709,2.47434,202065.543353,449.941237169,255011.761596,505.36455668,312454.064692,564.410525712,319673.310845,573.770554893,326012.942843,582.880425764,335493.936845,595.139513834,349064.472236,622.271506261,358398.582863,642.919259667,362974.238934,669.94648166,369661.285909,779.836365104,371219.460688,845.361258934,12.814151012,0.00241753835458,12.5614811412,0.00215156467982,12.3409162227,0.00196118590542,12.3161157219,0.00194868533066,12.2947945644,0.00194112930835,12.2636699799,0.00192594529799,12.2206175481,0.0019354595729,12.1919659601,0.00194760100513,12.1781921613,0.00200389123282,12.1583717447,0.00229038953731,12.1538048309,0.00247241542004
ibll92f3q,C,B,55795.6123973,2,512,513,17.6,253.591075289,255.092912203,0.133881,2.33773,199260.021661,446.631623067,252448.833704,502.661534998,312882.241637,562.493380077,320213.146095,570.708132628,326338.690282,578.144404554,335497.878818,588.444854563,348961.681165,609.048591965,358235.459406,624.407325668,362865.199804,642.119022282,369417.233436,711.886857055,370903.090591,754.128401852,12.8293312366,0.00243354361362,12.572448248,0.00216178312468,12.3394293834,0.00195184955066,12.3142837756,0.00193501680724,12.293710254,0.00192343537165,12.2636572228,0.00190425817549,12.2209373183,0.00189489016126,12.1924602404,0.00189238394938,12.1785183704,0.00192123307186,12.1590887906,0.002092202233,12.1547305392,0.00220746935429
iblla1vaq,A,A,55835.8195741,1,512,513,17.6,255.929464425,259.346793019,0.229439,3.17393,178525.405827,422.814656905,245552.917934,495.781954291,312247.222893,562.313502557,319942.565165,571.063281808,326253.017521,578.91176799,335446.317097,589.525997865,350508.275056,612.528449716,360216.377007,629.094307232,365187.868653,648.632583693,373528.239052,726.495633607,375419.019272,773.022935735,12.9486315971,0.00257134199401,12.6025189214,0.00219207522477,12.3416352083,0.0019551935933,12.3152016133,0.00193785845512,12.2939953266,0.00192649407899,12.2638240994,0.00190805009106,12.2161359806,0.001897307953,12.1864730349,0.00189610393352,12.1715908144,0.00192837839524,12.1470730685,0.00211163769414,12.1415909925,0.00223555802515
iblla1vpq,A,B,55835.8345626,1,512,513,17.6,258.257699414,262.059320297,0.19296,3.13316,182943.05931,428.04582465,248182.425435,498.460223212,311911.109059,562.488940426,319597.588084,571.490861989,325902.150542,579.644911465,334757.481531,590.326814017,349546.52419,614.461872863,359101.472424,632.017217964,364225.986982,653.654298739,371975.857509,739.649436448,373672.885907,791.090833608,12.922091826,0.00254029507091,12.5909541082,0.00218056642566,12.3428045623,0.00195791116406,12.3163729367,0.00194140272641,12.2951636039,0.00193101051751,12.2660559398,0.00191457355649,12.2191191996,0.00190853351185,12.1898387049,0.00191082784738,12.1744543475,0.00194843997272,12.1515947855,0.00215884277686,12.1466527042,0.00229850050791
iblla2w8q,C,B,55835.8997129,2,512,513,17.6,256.225027458,260.340961784,0.138368,2.47268,199714.860957,447.1614949,254886.902503,505.099439781,312390.740561,562.323221633,319929.927313,570.870796605,326350.76986,578.738512775,335624.44401,589.33265704,349376.784621,610.926297548,358806.506163,627.021922584,363541.265764,645.920364827,370782.742239,721.020956583,372551.020476,766.314836219,12.8268557138,0.00243088187171,12.5620128706,0.0021514893719,12.3411362879,0.00195432912202,12.3152445012,0.00193728179505,12.2936700657,0.00192534064985,12.2632477105,0.00190641199462,12.2196465605,0.00189847382667,12.190730896,0.00189728360455,12.1764973821,0.00192901275903,12.1550828893,0.00211124295547,12.1499172762,0.00223321900077
iblla2wlq,C,A,55835.9420278,2,512,513,17.6,258.868438864,262.535988181,0.148806,2.46135,207090.268935,455.314601081,257816.989974,507.974514121,313422.819245,562.992621269,320733.235939,571.192753368,327208.200251,578.937313583,336914.180618,589.702395041,350970.479496,610.804536443,360456.118559,626.336147599,365484.795147,644.388178968,372254.255345,714.459512053,374043.560251,756.999921029,12.7874824393,0.00238705113927,12.5496028353,0.00213914501925,12.3375551376,0.00195021246502,12.3125217546,0.00193351951978,12.2908212218,0.00192095503986,12.2590834428,0.00190030555889,12.214705197,0.00188947653423,12.1857506649,0.00188653519925,12.170708384,0.00191420342295,12.150782492,0.00208376044357,12.1455762143,0.0021972703225
ibuc01biq,A,A,55865.2413567,1,512,513,17.6,254.41546227,249.643440224,0.359942,3.16748,217484.902029,466.532986253,259942.130997,510.010055028,314414.716355,563.120520033,321444.380863,570.655335283,328490.349233,578.396799455,338024.955548,588.441239177,352687.940736,607.865498309,362146.768727,621.576063146,367406.692666,636.580607691,381898.420532,697.837152313,383491.296861,731.302951279,12.7343088863,0.002328965636,12.5406899822,0.00213015841111,12.3341245064,0.00194450169409,12.3101170738,0.00192742674753,12.2865751323,0.00191167078922,12.2555097587,0.00189001031696,12.2094051437,0.00187122806109,12.1806701332,0.00186345755377,12.1650140117,0.00188111860662,12.123012014,0.00198388303154,12.1184928888,0.00207038756994
ibuc01cfq,A,A,55865.2550604,1,512,513,17.6,256.821191003,252.299721951,0.284399,3.17067,216575.538591,465.596780203,260066.106136,510.167550203,314721.153783,563.913401234,321729.074004,571.707663593,328807.172229,579.811008367,338297.878641,590.198451973,353107.713649,611.220114262,362672.352355,626.232293269,367984.649399,643.482600282,375662.427474,709.701974535,377123.071543,749.308949238,12.7388581618,0.00233405133172,12.5401722815,0.00212980044761,12.3330668327,0.00194534359182,12.3091558971,0.00192927236149,12.2855284641,0.0019144984202,12.2546334834,0.00189412497022,12.2081136574,0.00187931798826,12.1790955465,0.00187469597941,12.1633074138,0.00189852772464,12.1408872682,0.00205110593288,12.1366739136,0.00215718630754
ibuc02piq,C,A,55864.4763104,2,512,513,17.6,257.111619647,256.969241601,0.253584,2.39302,222366.011254,471.694917149,267261.489918,517.099191189,314745.541145,562.873768187,321369.701452,569.75590538,328088.35213,576.863382534,337846.783206,586.703400469,351786.529666,603.982525177,361184.871748,616.374003072,365724.977223,628.485313744,372600.969534,673.723404755,374246.688999,700.943605773,12.7102106549,0.00230304608452,12.5105407066,0.00210061910546,12.3329827036,0.00194160669568,12.3103693462,0.00192483604919,12.2879046389,0.00190893876711,12.2560821991,0.00188542236763,12.2121836551,0.00186403904722,12.1835577906,0.0018527831797,12.1699951157,0.00186573668091,12.149771718,0.00196312291258,12.1449867526,0.0020334567951
ibuc02pwq,C,A,55864.5224793,2,512,513,17.6,259.664458579,259.606906202,0.215322,2.46954,225431.715175,474.964696431,268700.266226,518.51712981,314207.507441,562.817439614,320647.565785,569.772987956,327538.100532,577.311888878,337387.626478,587.550221544,350846.738633,605.657912283,360269.568989,619.0906517,364998.535404,633.199623801,371529.677558,686.56534871,372924.538668,718.81670221,12.6953441312,0.00228747392759,12.5047114277,0.00209510044684,12.3348402757,0.00194473677337,12.3128118013,0.0019292288451,12.2897271042,0.00191363238884,12.257558792,0.00189071330858,12.21508806,0.00187421663923,12.1863127196,0.00186567719954,12.172153865,0.00188347284955,12.1528978929,0.00200631078517,12.1488292667,0.00209270029904
ibuc11gxq,A,B,55928.7709411,1,512,513,17.6,248.154161094,248.797169513,0.262622,3.13697,209910.579471,458.394080998,257610.015287,507.764285185,315105.700478,564.392208348,322300.025508,572.419318402,329299.298207,580.537029852,338567.96578,590.830866577,353129.426084,612.033355602,362249.790169,627.013213147,367431.577865,644.752846452,374709.327666,713.306099757,376500.374166,754.717824579,12.7727958507,0.00237090695949,12.5504748111,0.00213997768609,12.3317410197,0.00194461928068,12.3072308198,0.00192825195409,12.2839046566,0.00191403096436,12.2537670091,0.0018946419528,12.208046898,0.00188170275569,12.1803613131,0.00187922329836,12.1649404751,0.00190513882737,12.1436454092,0.00206676582441,12.1384681392,0.00217635146834
ibuc11hcq,A,A,55928.7859297,1,512,513,17.6,250.686972466,251.487759596,0.275144,3.14868,207824.151711,456.105131294,259146.806541,509.268637974,315045.257884,564.2420431,322375.978555,572.336837548,329081.267754,580.137806664,338377.214084,590.386677628,353642.727028,611.895934998,362997.776231,626.827092663,368009.668948,644.011616733,375494.293574,710.866527605,377212.298615,751.117482668,12.7836416283,0.00238275165312,12.544017016,0.00213358971167,12.3319493022,0.00194447486786,12.306974986,0.00192751987078,12.2846237652,0.00191398198078,12.2543788933,0.00189428480767,12.2064698424,0.0018785496374,12.1781217583,0.00187479433502,12.1632335963,0.00189995935239,12.1413733161,0.00205539152586,12.1364170595,0.00216188139657
ibuc12huq,C,B,55928.8374226,2,512,513,17.6,257.013850082,256.455444711,0.138939,2.4715,220808.736455,470.155454322,266063.386536,516.043410296,312719.535605,562.599477412,319251.840121,570.251882472,326027.20185,578.423835697,335984.173989,589.590958123,349581.702358,611.001783735,358749.754759,626.847255853,363494.822679,645.6881188,370389.122158,720.259228137,372109.60935,765.364557367,12.7178410381,0.00231171911471,12.515418883,0.00210577012438,12.3399941383,0.00195323343469,12.3175481467,0.00193929177845,12.294747078,0.00192620356477,12.2620846168,0.00190520552094,12.2190099372,0.00189759541797,12.1909026374,0.00189705513844,12.1766360958,0.00192856554439,12.1562361107,0.00211125380635,12.1512044561,0.00223309551555
ibuc12i8q,C,B,55928.8511263,2,512,513,17.6,259.394900466,258.86549067,0.215659,2.46667,219679.898712,468.869978882,265079.535795,515.013295149,313224.368563,561.934963076,320149.528626,569.322833073,326854.652547,576.701269651,336664.625788,586.910032856,350292.786834,605.151737469,359582.756161,618.46710797,364283.847695,632.530224086,371363.043748,686.175658667,372982.109433,718.487756461,12.7234058704,0.00231724495076,12.5194411661,0.00210936665807,12.3382428135,0.00194778200755,12.3144995027,0.00193070345135,12.2919949915,0.00191560549492,12.2598879536,0.00189270916474,12.2168036833,0.00187561167704,12.1883845273,0.00186735800763,12.1742818818,0.00188517297332,12.1533849629,0.00200607175419,12.1486616675,0.0020914197691
ibuc21edq,A,B,56005.3872627,1,512,513,17.6,253.155232815,244.95537455,0.256127,3.15773,213585.998009,462.39390116,255060.120242,505.254630917,310867.76335,560.733191893,317797.117292,568.638868548,324880.532747,576.954866789,334276.847842,587.503886866,349006.045428,609.276807004,358471.102864,624.865301584,363788.848936,643.246654648,371717.38498,714.523283916,373190.970841,757.034087714,12.7539497236,0.00235043993131,12.5612752693,0.00215068883472,12.3464424483,0.00195835045705,12.3225067859,0.00194265833763,12.2985724479,0.00192809305493,12.267615924,0.00190815778624,12.220799295,0.00189535922953,12.1917462896,0.00189252704753,12.1757582128,0.00191972045046,12.1523494864,0.00208695627563,12.1480538503,0.00220238958938
ibuc21evq,A,A,56005.4022512,1,512,513,17.6,255.723395758,247.321583889,0.186737,3.17298,206067.85516,454.27272887,256337.715347,506.590142405,314142.264138,564.691045345,321211.040311,573.242938183,328157.782583,582.072706653,337467.124903,593.265639997,352312.546778,617.979166512,361639.46962,635.8009772,367039.587519,658.488739702,374636.250383,748.02867394,376110.010717,801.486956786,12.7928560425,0.00239340532443,12.5558503963,0.0021456261981,12.3350657457,0.0019516159967,12.3109055097,0.00193757305908,12.2876748984,0.00192576977038,12.2573029908,0.0019086555632,12.210561395,0.00190438855277,12.1821921104,0.00190877705266,12.1660993991,0.00194780413068,12.1438571743,0.00216779537609,12.1395944371,0.00231361666583
ibuc22g8q,C,B,56005.5201445,2,512,513,17.6,255.715659034,264.942785847,0.173277,2.4752,222833.244039,472.258398819,268855.707902,518.700741389,314766.125268,563.810380115,321032.207862,570.877384614,328117.630624,578.902992221,338149.289976,589.654220339,351423.925213,609.014816585,360706.102874,623.498418593,365493.250395,639.775174582,372837.92845,703.247778876,374566.412035,741.51365901,12.7079317124,0.00230096252383,12.5040835167,0.00209463060807,12.3329116996,0.00194471031204,12.3115101555,0.00193065231867,12.2878077525,0.00191551724136,12.2551104699,0.00189320991053,12.2133033564,0.00188150930807,12.1849979437,0.00187668638726,12.1706832665,0.00190045618159,12.1490814538,0.00204784989741,12.1440595923,0.00214931545841
